Temperature,pH,Dissolved Oxygen,Nitrate,Ammonia,Salinity,Quality
29.56252718463594,7.6599025323173535,5.459705540771978,4.882905049275356,0.22101900112247164,16.34230002809514,Good
28.737577503966357,7.794821407098127,5.6434050829148195,5.745006940656259,0.7303940258697581,18.981631793988484,Good
34.83519243306023,7.0901300575172845,4.246046714278397,4.035448623003699,0.582469857229135,25.60751303879356,Poor
33.35718909469918,7.443125085272742,6.69356826196363,7.174941072965366,0.8632203734166798,28.01265192796447,Good
27.874319962983755,6.951120354337357,9.150321048348614,7.785956371382712,0.5595757379422107,23.546749014776054,Good
34.734870712288654,7.386186761713505,7.967481349315039,19.403726993911633,0.3178369126016095,25.063868926986835,Moderate
25.338444827694122,7.9870658821029545,7.134472375522181,0.07255174693592048,0.3775489877149051,18.775027368486736,Moderate
28.017607823526966,6.601953649529123,6.49653256169503,11.523683207939118,0.8624688680208586,25.184217758536413,Poor
32.041231676615666,7.487741937985103,8.221529172306775,19.917862630770053,0.5552694633906015,29.467080323304877,Moderate
26.912560950705153,6.641135237978421,5.111277332483402,8.45252824355356,0.7103168563619461,23.484512416290258,Moderate
25.533392801323977,7.439752783350009,5.964011255298113,2.4037268565967818,0.6355548391813922,24.56188951693651,Good
34.049413542369166,8.099353087133341,9.390558103152465,2.4924998103247797,0.6804703323278369,15.410975572835971,Moderate
30.3558033243986,8.241358800871547,8.03057228466847,15.989969465417907,0.4575655176603658,26.365541964520702,Good
29.854976615158876,8.020475889639219,7.572587227325662,2.2493343448791503,0.39159350636750734,22.615438708650093,Good
26.02988643182215,6.729603447279187,7.69050692741553,9.490513800668992,0.2099724964376921,26.008610889071413,Good
30.846779539194518,8.25538910865254,8.724274492537074,16.324347996920558,0.4860919443991796,25.87457393139649,Poor
28.062404732874235,7.200825518001245,7.757998483611038,12.124482037668198,0.6176336174198097,15.768510430112174,Poor
33.37158944363354,8.028973201087712,5.722721502293177,7.407553075679045,0.02303114034353959,29.262074455348003,Good
34.0524498334104,7.891516648972618,4.439258543114752,1.9344401553882817,0.3615102882641196,15.060843665952627,Good
28.464177302909984,8.1193141664416,8.879647684733222,11.675671937095087,0.140803492738511,19.877929130278382,Poor
26.2146429579926,6.678042673228058,8.88680528414254,11.723199904961891,0.12280415201427586,26.104613838450906,Good
32.033257962388674,7.150788894396094,6.118392183421547,16.88521713289419,0.267204789808689,27.938518477782388,Poor
34.564959649098185,6.639328281854102,8.223569808086243,13.005151942290155,0.5670090022038086,17.0485028539487,Poor
31.739931869215415,7.110729637555542,4.068309655054531,16.94936873060065,0.9737684080061304,19.199282469878597,Moderate
25.009933108566447,7.948740848350832,4.594018823706952,0.42987829632993524,0.13846487628922344,26.039350212772376,Poor
25.580125056451596,6.687234435863264,8.745307321509767,1.6202467974181678,0.7933035995676933,17.8818723639083,Good
27.42209393927417,7.988255684924407,5.8920574158691075,0.260003342420716,0.07204565904750238,19.79837143030417,Poor
25.223910300617682,7.9676980519187435,8.234488512402745,6.088205477684799,0.6012317479119529,17.76298037472954,Moderate
33.23906076331092,8.028076196745099,7.293654849647593,8.68486551834547,0.8537548518983749,16.69195407162147,Moderate
32.69542767059044,7.859620388786415,8.415476998852581,13.099130057671125,0.4568201868452658,15.279316773799609,Poor
33.671921546004484,8.377937454488135,5.064772305606754,9.8113527413434,0.3005807031317047,26.522167422081836,Good
25.98399147841528,8.264715483994532,4.495256585915836,1.4252137663715603,0.7371361580624547,20.402663579732376,Moderate
27.207205786340502,8.449356714850026,6.622091488371653,18.421691863364188,0.7251359308389277,27.264401099879805,Moderate
27.077001179554795,8.18057560046403,6.4917148100815885,17.936955477152058,0.5568980722481038,16.64214583481908,Good
32.22784344278732,8.174058261633062,9.827919160412222,18.27585035194252,0.43657918093046066,23.522037792656146,Poor
28.32144757859103,8.33258992995659,5.462191364491232,12.614976794915806,0.6201356814881995,16.034925646679078,Good
31.69062917686999,7.938528305838413,9.975068826839834,1.0385116613239065,0.4925332557412546,21.652338294024634,Good
32.06490729114463,7.559008117143341,5.846361517092234,8.214769786044268,0.48492680370594854,17.14938424805753,Moderate
25.04588813261476,8.336163282042396,5.467712471051926,11.432344974056974,0.9323286625096251,16.803643055852994,Moderate
28.062031111358525,6.628607725353819,4.855523383227534,11.886777209048978,0.0703361698538757,24.484885047344104,Poor
34.072948696026096,6.929553616918675,7.857500006271406,0.10845050902821507,0.24987796454545852,23.517364543282053,Good
34.028818496889286,6.648575241158839,9.128904825930391,6.0796638199476245,0.4584228691358787,17.863544295899327,Moderate
29.195285742436756,8.110681321368036,4.174246651049171,12.523216403732542,0.48820554960626095,18.132276096096675,Poor
28.234777877349217,7.628240116293768,7.354673811023575,18.648426263184604,0.9481690405429668,21.316970777084066,Good
31.977197586601495,6.981826007043398,4.144144186951553,6.133969467437415,0.904761864627133,27.64304598752688,Poor
31.179198523850793,7.746375766944432,4.580354060240321,5.5529768078485215,0.3981614847600464,18.72321794166226,Poor
33.39032264368311,8.034769858989897,8.100473944319335,12.459979367507913,0.8703269728331973,27.99961151120258,Poor
25.84764366024015,8.153771030885162,4.246468662422633,16.02170390402175,0.42985730306821124,29.433550795985344,Moderate
27.198343334756167,8.43932358969278,4.36974599482,8.129357216466461,0.9594910908962141,22.590130768758197,Good
26.402920722562087,6.514696529700698,8.982515552594439,15.725197481570357,0.9021449316429051,16.49985646252165,Poor
32.671349483630195,7.811510549127872,8.928024701577133,12.089415281167383,0.6122078666407914,21.342533647568573,Poor
27.072681142038082,7.592963845899689,4.18471455473208,7.342606083288537,0.3583494932893335,26.489593596586758,Poor
27.80231010184767,7.011906480706515,7.620867860272743,19.970989295128884,0.8432311772658454,17.146882351086045,Good
33.53073847747788,6.893492708469431,7.655755979913436,17.455160348023945,0.10487844888660347,19.94941231178171,Moderate
28.987907802532973,7.666311989859058,6.111706845487861,3.735089763726107,0.20252351832384952,16.54486390991242,Poor
28.75505421477403,6.888155999229247,8.909396848394147,0.9026631498630722,0.6829429999358037,15.826595742043363,Good
32.21089125330394,6.556870170880382,7.789109246093364,13.01499835624412,0.3462955495067298,19.02181501784832,Moderate
30.685663249787183,7.629198049235715,7.475898124323438,8.96161182205435,0.42815029889332656,23.148313285698027,Good
26.035801792660404,7.14898743710712,5.192158465575422,19.280699690892494,0.7066856852215111,25.44628947143213,Moderate
29.29814830453664,8.100988985128186,5.010072839819175,9.617789938543622,0.6211252581007569,27.28687811914757,Moderate
34.72750155448114,8.421881452763449,9.967922424441248,13.261686443559649,0.8323050557841749,19.443444966228704,Good
30.625324095103394,7.031453225182577,5.272872641719841,1.5108675671655747,0.5058561930203719,17.08095605434172,Good
25.54534554657197,8.251452242502557,8.867317373190481,3.9026163293177984,0.1889704713567577,27.62924671210392,Good
27.164612222527815,8.30789398029759,4.700459081331494,7.204723241082314,0.6173170865893418,26.939818056606285,Poor
29.866039266416,6.574484858233658,9.66035684248126,18.38000950063849,0.5314753527472599,28.323777038372704,Poor
34.776630510752256,6.850395547501235,6.17403327939121,3.4398573171893587,0.04416917879784865,17.83794955127067,Moderate
32.13452003623817,6.684797697900819,7.803589241211929,0.8180901091196979,0.652252169546388,20.239587746695907,Poor
31.061434044325587,7.48416328404401,4.351068485963475,2.1342224929888376,0.22098062938833596,27.284197634269788,Moderate
27.690914405148728,7.282807459254117,6.213984349549412,3.56768110434587,0.6234800478375958,19.79531282793717,Moderate
27.201024473106685,7.852396223225446,5.863208008272578,2.4341562114834647,0.09190888616801507,17.972486626835394,Moderate
25.812584668752333,8.484589162201667,5.888899689187388,6.745857933225386,0.492187122437163,16.946418059900267,Good
26.71447058435163,7.1885221452064805,6.549650317985979,19.239758080527466,0.9796851637032723,18.816573044520464,Poor
28.716538609732766,6.875206439809727,6.5800806754664585,16.39221318623019,0.0833992074030413,18.204014258161337,Poor
26.537969677255628,8.45189596089787,9.690286598081197,18.780047582243682,0.5918882038611002,19.85858585357309,Good
25.1587705014599,6.854940984395009,8.498970279832925,4.749960365133252,0.4257592382677128,17.81378639988668,Poor
26.639920480771483,7.369484181417333,9.76661305782964,4.217156660822361,0.9923913084099978,15.571263684179883,Poor
30.244094277552833,7.323480787608187,6.911083311168211,9.135332583820425,0.4180431975700012,15.609249793764349,Good
25.073276231239113,6.963052813433693,6.117908499646764,10.308446799717153,0.9134365358124658,18.20644045726755,Poor
28.13882129056622,8.191521274657008,9.044003526253391,5.272700610093852,0.8593113788971549,17.002754953113968,Good
27.32139310496937,7.478890566462213,9.663364489176205,12.882302810216933,0.2800488554687359,24.368369937096013,Moderate
31.358540425366467,6.528036746293973,7.191419996885349,18.902598225991035,0.28515741588839316,26.149078049133685,Good
30.466613696779987,8.014704802674522,4.951894175407577,10.001724793182126,0.9372774997184787,29.524273035480533,Moderate
